species,common_name,family,region,venom_type,toxicity_level,antivenom_available,conservation_status,habitat,avg_length,max_length,image_path,venomous
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_46.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_52.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_85.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_90.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_84.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_53.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_47.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_102.jpeg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_79.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_86.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_87.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_44.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_50.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_5.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_37.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_23.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_22.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_36.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_6.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_20.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_34.JPG,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_21.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_19.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_18.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_2.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_26.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_27.jpg,True
Naja kaouthia,Monocled Cobra,Elapidae,North-East India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Agricultural lands,150,230,data/raw_images/Venomous/Monocled Cobra/Monocled_99.jpeg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000032.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000027.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_8.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_31.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_25.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000031.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000018.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_62.jpeg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_24.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_30.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_63.jpeg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000008.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000009.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000021.png,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_21.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_35.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000023.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000037.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000036.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000022.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_36.JPG,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_22.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000045.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_64.jpeg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_50.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_44.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000052.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000046.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000053.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_47.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_53.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_43.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000057.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000043.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000056.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_42.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_56.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_54.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000054.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000069.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000055.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000041.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_41.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000070.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000065.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000059.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000067.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000066.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000072.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000076.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000062.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000063.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_49.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000049.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000074.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000060.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_60.png,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_48.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000013.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000012.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000006.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_1.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_12.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_38.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000038.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000004.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000005.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000011.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_2.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_39.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_29.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000001.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000029.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/Spectacled_7.jpg,True
Naja naja,Spectacled Cobra,Elapidae,Pan-India,"Neurotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,Varied habitats,120,220,data/raw_images/Venomous/Spectacled Cobra/000014.jpg,True
